bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence percentage
True,0.96231,True,2149.00000,0.88407,-52.64633,10,False,Salmon,30,50,0.92787,0.52448,False,1
True,0.96592,True,1438.00000,0.85492,-48.35663,10,False,Salmon,30,50,0.94645,0.48334,False,2
True,0.96811,True,1129.00000,0.86316,-47.26860,10,False,Salmon,30,50,0.94863,0.44796,False,3
True,0.96446,True,1041.00000,0.87416,-50.52945,10,False,Salmon,30,50,0.93660,0.54131,False,4
True,0.94755,True,13061.00000,0.92894,-47.66205,0,False,Salmon,30,75,0.84542,0.86892,False,0
True,0.91061,True,2159.00000,0.95508,-36.98880,0,False,Salmon,30,75,0.89486,0.87985,False,1
True,0.90323,True,1426.00000,0.95913,-35.38875,0,False,Salmon,30,75,0.89902,0.91114,False,2
True,0.87933,True,1127.00000,0.97461,-35.34747,0,False,Salmon,30,75,0.91127,0.92257,False,3
True,0.91413,True,1083.00000,0.98034,-38.77882,0,False,Salmon,30,75,0.91782,0.94286,False,4
True,0.97611,True,13102.00000,0.88004,-59.82134,10,False,Salmon,30,75,0.84941,0.65629,False,0
True,0.96432,True,2130.00000,0.88222,-46.61447,10,False,Salmon,30,75,0.91690,0.51619,False,1
True,0.95716,True,1424.00000,0.89447,-40.77454,10,False,Salmon,30,75,0.93399,0.47189,False,2
True,0.94553,True,1028.00000,0.88879,-40.41125,10,False,Salmon,30,75,0.94942,0.44087,False,3
True,0.94260,True,1115.00000,0.87579,-44.32845,10,False,Salmon,30,75,0.94260,0.52780,False,4
True,0.93898,True,13013.00000,0.93654,-44.36233,0,False,Salmon,30,100,0.84177,0.88429,False,0
True,0.91354,True,2105.00000,0.95628,-37.05074,0,False,Salmon,30,100,0.86841,0.90530,False,1
True,0.89792,True,1391.00000,0.96288,-33.58399,0,False,Salmon,30,100,0.88282,0.91902,False,2
True,0.89247,True,1023.00000,0.97164,-32.60206,0,False,Salmon,30,100,0.90127,0.93132,False,3
True,0.90404,True,1115.00000,0.97813,-37.67236,0,False,Salmon,30,100,0.89327,0.95613,False,4
True,0.97439,True,13237.00000,0.88785,-59.03577,10,False,Salmon,30,100,0.84354,0.66841,False,0
True,0.95616,True,2053.00000,0.89762,-44.47031,10,False,Salmon,30,100,0.91525,0.52524,False,1
True,0.94421,True,1452.00000,0.90154,-42.22894,10,False,Salmon,30,100,0.92975,0.48754,False,2
True,0.96422,True,1090.00000,0.87872,-40.02626,10,False,Salmon,30,100,0.93578,0.44633,False,3
True,0.96509,True,1117.00000,0.89097,-44.93607,10,False,Salmon,30,100,0.94360,0.52974,False,4
True,0.82065,True,13142.00000,0.94918,-13.60134,0,False,RSEM,30,50,0.87711,0.90541,False,0
True,0.80099,True,2025.00000,0.97587,-10.75138,0,False,RSEM,30,50,0.90568,0.94032,False,1
True,0.82039,True,1442.00000,0.97432,-14.40949,0,False,RSEM,30,50,0.91054,0.95286,False,2
True,0.81950,True,1036.00000,0.98268,-20.98488,0,False,RSEM,30,50,0.91506,0.96369,False,3
True,0.81906,True,1133.00000,0.98285,-16.88364,0,False,RSEM,30,50,0.93733,0.97649,False,4
True,0.87809,True,13231.00000,0.90165,-29.64513,10,False,RSEM,30,50,0.85572,0.68807,False,0
True,0.84737,True,2149.00000,0.91299,-19.82880,10,False,RSEM,30,50,0.94090,0.54832,False,1
True,0.87622,True,1438.00000,0.88021,-17.83014,10,False,RSEM,30,50,0.96106,0.49273,False,2
True,0.88308,True,1129.00000,0.88578,-18.02132,10,False,RSEM,30,50,0.96014,0.44896,False,3
True,0.85879,True,1041.00000,0.89564,-18.49834,10,False,RSEM,30,50,0.95485,0.53516,False,4
True,0.81081,True,13061.00000,0.95537,-11.71399,0,False,RSEM,30,75,0.86471,0.91324,False,0
True,0.80315,True,2159.00000,0.97567,-8.48922,0,False,RSEM,30,75,0.90181,0.93932,False,1
True,0.82468,True,1426.00000,0.97558,-14.28505,0,False,RSEM,30,75,0.90042,0.95620,False,2
True,0.81899,True,1127.00000,0.97895,-19.25282,0,False,RSEM,30,75,0.91304,0.96722,False,3
True,0.79963,True,1083.00000,0.98229,-16.67066,0,False,RSEM,30,75,0.93536,0.97734,False,4
True,0.86910,True,13102.00000,0.91794,-28.01694,10,False,RSEM,30,75,0.86132,0.70315,False,0
True,0.84648,True,2130.00000,0.91421,-18.06352,10,False,RSEM,30,75,0.92629,0.56531,False,1
True,0.83638,True,1424.00000,0.91219,-14.87210,10,False,RSEM,30,75,0.94452,0.50989,False,2
True,0.84144,True,1028.00000,0.90493,-17.81785,10,False,RSEM,30,75,0.96304,0.46542,False,3
True,0.84843,True,1115.00000,0.89015,-17.58607,10,False,RSEM,30,75,0.95695,0.54739,False,4
True,0.85230,True,13013.00000,0.95586,-29.65870,0,False,RSEM,30,100,0.85284,0.92235,False,0
True,0.84513,True,2105.00000,0.97018,-27.14974,0,False,RSEM,30,100,0.86603,0.94719,False,1
True,0.86772,True,1391.00000,0.97352,-29.93130,0,False,RSEM,30,100,0.88282,0.95856,False,2
True,0.87977,True,1023.00000,0.97630,-34.75114,0,False,RSEM,30,100,0.89638,0.96883,False,3
True,0.87623,True,1115.00000,0.97897,-34.25647,0,False,RSEM,30,100,0.89507,0.98248,False,4
True,0.94644,True,13237.00000,0.92210,-39.56471,10,False,RSEM,30,100,0.84853,0.72968,False,0
True,0.92547,True,2053.00000,0.92805,-32.72825,10,False,RSEM,30,100,0.91086,0.60772,False,1
True,0.94077,True,1452.00000,0.92596,-32.09073,10,False,RSEM,30,100,0.92906,0.54286,False,2
True,0.93761,True,1090.00000,0.89965,-32.66897,10,False,RSEM,30,100,0.93945,0.49687,False,3
True,0.93375,True,1117.00000,0.91542,-32.23083,10,False,RSEM,30,100,0.94181,0.56423,False,4
True,0.85504,True,13142.00000,0.92100,-22.07660,0,False,Kallisto,30,50,0.86889,0.83324,False,0
True,0.80741,True,2025.00000,0.95618,-14.78846,0,False,Kallisto,30,50,0.89926,0.86716,False,1
True,0.80236,True,1442.00000,0.96149,-15.17686,0,False,Kallisto,30,50,0.90222,0.88842,False,2
True,0.81467,True,1036.00000,0.97615,-17.09956,0,False,Kallisto,30,50,0.91120,0.90944,False,3
True,0.79523,True,1133.00000,0.98435,-15.75387,0,False,Kallisto,30,50,0.93116,0.94690,False,4
True,0.95065,True,13231.00000,0.87448,-37.23410,10,False,Kallisto,30,50,0.85315,0.63423,False,0
True,0.92508,True,2149.00000,0.89558,-26.35772,10,False,Kallisto,30,50,0.92927,0.51296,False,1
True,0.90821,True,1438.00000,0.87149,-21.99520,10,False,Kallisto,30,50,0.96106,0.47322,False,2
True,0.90877,True,1129.00000,0.88274,-20.55287,10,False,Kallisto,30,50,0.95306,0.43994,False,3
True,0.90106,True,1041.00000,0.89442,-22.61575,10,False,Kallisto,30,50,0.95005,0.53544,False,4
True,0.84703,True,13061.00000,0.92895,-20.38864,0,False,Kallisto,30,75,0.85606,0.84319,False,0
True,0.79389,True,2159.00000,0.96086,-13.60386,0,False,Kallisto,30,75,0.88745,0.86782,False,1
True,0.79804,True,1426.00000,0.96496,-14.27301,0,False,Kallisto,30,75,0.89271,0.89587,False,2
True,0.83407,True,1127.00000,0.97815,-17.46465,0,False,Kallisto,30,75,0.91216,0.92844,False,3
True,0.78209,True,1083.00000,0.98242,-15.93572,0,False,Kallisto,30,75,0.92613,0.95674,False,4
True,0.94337,True,13102.00000,0.88966,-34.64936,10,False,Kallisto,30,75,0.85766,0.63099,False,0
True,0.91549,True,2130.00000,0.89305,-23.34935,10,False,Kallisto,30,75,0.92300,0.51262,False,1
True,0.89396,True,1424.00000,0.89879,-19.04252,10,False,Kallisto,30,75,0.94101,0.46484,False,2
True,0.88521,True,1028.00000,0.90053,-19.65982,10,False,Kallisto,30,75,0.95331,0.43974,False,3
True,0.89955,True,1115.00000,0.89821,-20.47902,10,False,Kallisto,30,75,0.94978,0.52587,False,4
True,0.84423,True,13013.00000,0.93140,-19.89848,0,False,Kallisto,30,100,0.84861,0.85524,False,0
True,0.80380,True,2105.00000,0.95628,-14.28563,0,False,Kallisto,30,100,0.86603,0.88360,False,1
True,0.81093,True,1391.00000,0.96048,-13.56793,0,False,Kallisto,30,100,0.88138,0.90391,False,2
True,0.84457,True,1023.00000,0.96727,-16.17204,0,False,Kallisto,30,100,0.88856,0.93189,False,3
True,0.81166,True,1115.00000,0.97752,-16.24968,0,False,Kallisto,30,100,0.89776,0.96413,False,4
True,0.93798,True,13237.00000,0.88968,-34.01695,10,False,Kallisto,30,100,0.85065,0.64293,False,0
True,0.91232,True,2053.00000,0.90249,-23.75484,10,False,Kallisto,30,100,0.91427,0.52716,False,1
True,0.89601,True,1452.00000,0.90865,-20.58237,10,False,Kallisto,30,100,0.93939,0.48142,False,2
True,0.91927,True,1090.00000,0.88579,-20.60407,10,False,Kallisto,30,100,0.93945,0.44462,False,3
True,0.88451,True,1117.00000,0.89433,-21.28160,10,False,Kallisto,30,100,0.94449,0.52946,False,4
True,0.89560,True,13142.00000,0.93621,-34.25075,0,False,Express,30,50,0.84454,0.88013,False,0
True,0.87062,True,2025.00000,0.95401,-23.19858,0,False,Express,30,50,0.86321,0.94713,False,1
True,0.87517,True,1442.00000,0.94982,-19.87287,0,False,Express,30,50,0.86546,0.95739,False,2
True,0.85039,True,1036.00000,0.95931,-12.13365,0,False,Express,30,50,0.88610,0.96510,False,3
True,0.83495,True,1133.00000,0.97018,-15.35358,0,False,Express,30,50,0.92233,0.96971,False,4
True,0.95291,True,13231.00000,0.87419,-50.14618,10,False,Express,30,50,0.83040,0.64685,False,0
True,0.92369,True,2149.00000,0.88340,-31.18977,10,False,Express,30,50,0.91019,0.50444,False,1
True,0.90751,True,1438.00000,0.84895,-17.84974,10,False,Express,30,50,0.95480,0.41208,False,2
True,0.91408,True,1129.00000,0.84744,-10.41498,10,False,Express,30,50,0.95748,0.33243,False,3
True,0.89433,True,1041.00000,0.86240,-14.85043,10,False,Express,30,50,0.96542,0.39082,False,4
True,0.88898,True,13061.00000,0.94446,-31.48515,0,False,Express,30,75,0.82857,0.88662,False,0
True,0.86012,True,2159.00000,0.95923,-20.22559,0,False,Express,30,75,0.85456,0.94992,False,1
True,0.86185,True,1426.00000,0.95890,-17.63053,0,False,Express,30,75,0.86185,0.95862,False,2
True,0.84738,True,1127.00000,0.96281,-10.64766,0,False,Express,30,75,0.88554,0.96737,False,3
True,0.83195,True,1083.00000,0.97122,-11.06463,0,False,Express,30,75,0.92336,0.97336,False,4
True,0.94497,True,13102.00000,0.88714,-46.61976,10,False,Express,30,75,0.82445,0.65335,False,0
True,0.92629,True,2130.00000,0.88102,-29.15747,10,False,Express,30,75,0.90188,0.51069,False,1
True,0.90590,True,1424.00000,0.88430,-15.56651,10,False,Express,30,75,0.93188,0.41800,False,2
True,0.89202,True,1028.00000,0.86851,-8.68540,10,False,Express,30,75,0.95623,0.34773,False,3
True,0.91211,True,1115.00000,0.85509,-11.56467,10,False,Express,30,75,0.95695,0.40171,False,4
True,0.88104,True,13013.00000,0.94166,-29.81528,0,False,Express,30,100,0.82095,0.89282,False,0
True,0.86936,True,2105.00000,0.95605,-21.60617,0,False,Express,30,100,0.82043,0.95525,False,1
True,0.86269,True,1391.00000,0.95428,-15.01030,0,False,Express,30,100,0.85191,0.95982,False,2
True,0.87390,True,1023.00000,0.96285,-10.70202,0,False,Express,30,100,0.87683,0.96587,False,3
True,0.85381,True,1115.00000,0.96530,-12.13531,0,False,Express,30,100,0.88789,0.97738,False,4
True,0.94311,True,13237.00000,0.88913,-44.99321,10,False,Express,30,100,0.82715,0.66589,False,0
True,0.92645,True,2053.00000,0.88886,-28.91834,10,False,Express,30,100,0.89040,0.53904,False,1
True,0.91116,True,1452.00000,0.88317,-19.47627,10,False,Express,30,100,0.92287,0.44774,False,2
True,0.91284,True,1090.00000,0.85189,-11.76277,10,False,Express,30,100,0.94037,0.36874,False,3
True,0.88541,True,1117.00000,0.86729,-12.67552,10,False,Express,30,100,0.95792,0.42707,False,4
True,0.88503,True,13142.00000,0.93257,-28.72375,0,False,Sailfish,30,50,0.87909,0.86644,False,0
True,0.83556,True,2025.00000,0.96088,-17.92949,0,False,Sailfish,30,50,0.91111,0.88603,False,1
True,0.83495,True,1442.00000,0.96280,-16.58555,0,False,Sailfish,30,50,0.91956,0.90656,False,2
True,0.85135,True,1036.00000,0.97626,-21.39113,0,False,Sailfish,30,50,0.91892,0.92554,False,3
True,0.85172,True,1133.00000,0.98081,-23.33729,0,False,Sailfish,30,50,0.93645,0.94537,False,4
True,0.95541,True,13231.00000,0.87298,-44.88014,10,False,Sailfish,30,50,0.85443,0.65157,False,0
True,0.91438,True,2149.00000,0.89330,-27.82295,10,False,Sailfish,30,50,0.94416,0.51031,False,1
True,0.91933,True,1438.00000,0.86363,-23.99301,10,False,Sailfish,30,50,0.96453,0.47396,False,2
True,0.93446,True,1129.00000,0.86921,-25.48809,10,False,Sailfish,30,50,0.95748,0.44037,False,3
True,0.91547,True,1041.00000,0.88498,-28.94425,10,False,Sailfish,30,50,0.94813,0.53161,False,4
True,0.87214,True,13061.00000,0.94323,-24.39309,0,False,Sailfish,30,75,0.86739,0.87817,False,0
True,0.82585,True,2159.00000,0.97028,-12.01622,0,False,Sailfish,30,75,0.91107,0.89074,False,1
True,0.81767,True,1426.00000,0.97022,-13.63885,0,False,Sailfish,30,75,0.90743,0.92325,False,2
True,0.83762,True,1127.00000,0.98001,-17.97588,0,False,Sailfish,30,75,0.92192,0.93717,False,3
True,0.81625,True,1083.00000,0.98304,-20.22036,0,False,Sailfish,30,75,0.93536,0.95660,False,4
True,0.93604,True,13102.00000,0.89416,-40.06913,10,False,Sailfish,30,75,0.86285,0.65329,False,0
True,0.89859,True,2130.00000,0.89233,-23.79629,10,False,Sailfish,30,75,0.93052,0.51341,False,1
True,0.88834,True,1424.00000,0.89907,-19.39330,10,False,Sailfish,30,75,0.94733,0.46895,False,2
True,0.88132,True,1028.00000,0.89520,-19.80323,10,False,Sailfish,30,75,0.96304,0.43903,False,3
True,0.91121,True,1115.00000,0.87990,-25.48059,10,False,Sailfish,30,75,0.95336,0.52145,False,4
True,0.86206,True,13013.00000,0.95016,-22.41991,0,False,Sailfish,30,100,0.85983,0.89537,False,0
True,0.82613,True,2105.00000,0.96835,-12.95898,0,False,Sailfish,30,100,0.88314,0.91329,False,1
True,0.81740,True,1391.00000,0.97127,-12.55278,0,False,Sailfish,30,100,0.89576,0.93024,False,2
True,0.84946,True,1023.00000,0.97601,-16.39049,0,False,Sailfish,30,100,0.91105,0.94556,False,3
True,0.84305,True,1115.00000,0.98110,-19.39072,0,False,Sailfish,30,100,0.90852,0.96841,False,4
True,0.93397,True,13237.00000,0.89660,-38.50423,10,False,Sailfish,30,100,0.85442,0.66695,False,0
True,0.88846,True,2053.00000,0.90628,-22.31169,10,False,Sailfish,30,100,0.92499,0.52524,False,1
True,0.88843,True,1452.00000,0.90600,-19.95086,10,False,Sailfish,30,100,0.94353,0.48628,False,2
True,0.89358,True,1090.00000,0.88540,-19.49529,10,False,Sailfish,30,100,0.94404,0.44490,False,3
True,0.91316,True,1117.00000,0.89111,-24.59449,10,False,Sailfish,30,100,0.95166,0.52132,False,4
True,0.85027,True,13150.00000,0.91738,-20.40957,0,False,Cufflinks,30,50,0.86144,0.86905,True,0
True,0.78992,True,2223.00000,0.93449,-9.66326,0,False,Cufflinks,30,50,0.91048,0.88981,True,1
True,0.76507,True,1460.00000,0.94730,-6.89813,0,False,Cufflinks,30,50,0.91164,0.91505,True,2
True,0.76221,True,1106.00000,0.96455,-5.82763,0,False,Cufflinks,30,50,0.91682,0.93836,True,3
True,0.79007,True,1148.00000,0.94747,-6.97933,0,False,Cufflinks,30,50,0.91725,0.96480,True,4
True,0.91984,True,13148.00000,0.87980,-30.53228,10,False,Cufflinks,30,50,0.86135,0.70597,True,0
True,0.86971,True,2103.00000,0.89805,-17.37157,10,False,Cufflinks,30,50,0.93390,0.60525,True,1
True,0.83446,True,1474.00000,0.89183,-12.63282,10,False,Cufflinks,30,50,0.94098,0.59714,True,2
True,0.82337,True,1138.00000,0.92569,-12.53435,10,False,Cufflinks,30,50,0.94376,0.60206,True,3
True,0.85114,True,1095.00000,0.90613,-13.50019,10,False,Cufflinks,30,50,0.95068,0.70725,True,4
True,0.85377,True,13144.00000,0.92726,-21.76688,0,False,Cufflinks,30,75,0.85628,0.87974,True,0
True,0.83081,True,2116.00000,0.95077,-10.18736,0,False,Cufflinks,30,75,0.89650,0.89958,True,1
True,0.81025,True,1502.00000,0.94845,-6.06697,0,False,Cufflinks,30,75,0.91079,0.91955,True,2
True,0.79724,True,1016.00000,0.96202,-3.78331,0,False,Cufflinks,30,75,0.90157,0.93843,True,3
True,0.81935,True,1085.00000,0.93890,-10.14738,0,False,Cufflinks,30,75,0.90876,0.96538,True,4
True,0.88697,True,13173.00000,0.89589,-29.37157,10,False,Cufflinks,30,75,0.85933,0.72849,True,0
True,0.84288,True,2183.00000,0.91051,-12.28431,10,False,Cufflinks,30,75,0.92900,0.62853,True,1
True,0.83603,True,1482.00000,0.91010,-11.51975,10,False,Cufflinks,30,75,0.92713,0.60824,True,2
True,0.83969,True,1048.00000,0.92861,-6.95010,10,False,Cufflinks,30,75,0.93607,0.61463,True,3
True,0.83380,True,1083.00000,0.90039,-8.58801,10,False,Cufflinks,30,75,0.94183,0.70966,True,4
True,0.90524,True,13096.00000,0.91881,-31.39924,0,False,Cufflinks,30,100,0.85003,0.89053,True,0
True,0.89032,True,2097.00000,0.93359,-19.69083,0,False,Cufflinks,30,100,0.87220,0.91141,True,1
True,0.89251,True,1442.00000,0.94394,-14.02093,0,False,Cufflinks,30,100,0.88419,0.92575,True,2
True,0.88510,True,1027.00000,0.95074,7.68024,0,False,Cufflinks,30,100,0.90847,0.93904,True,3
True,0.89610,True,1078.00000,0.92788,4.31149,0,False,Cufflinks,30,100,0.89425,0.96281,True,4
True,0.87837,True,13015.00000,0.90785,-26.32874,10,False,Cufflinks,30,100,0.84864,0.75464,True,0
True,0.82682,True,2125.00000,0.93732,-10.29767,10,False,Cufflinks,30,100,0.91482,0.67153,True,1
True,0.80326,True,1413.00000,0.92325,-4.06702,10,False,Cufflinks,30,100,0.90941,0.64336,True,2
True,0.78538,True,1053.00000,0.91054,1.58637,10,False,Cufflinks,30,100,0.94397,0.64538,True,3
True,0.82635,True,1146.00000,0.90454,-3.64180,10,False,Cufflinks,30,100,0.92321,0.71904,True,4
True,0.97452,True,13150.00000,0.91493,-58.41301,0,False,Salmon,30,50,0.84152,0.86563,True,0
True,0.95592,True,2223.00000,0.94259,-49.19590,0,False,Salmon,30,50,0.89429,0.87383,True,1
True,0.95616,True,1460.00000,0.95705,-48.76783,0,False,Salmon,30,50,0.89658,0.89941,True,2
True,0.95660,True,1106.00000,0.95868,-48.02997,0,False,Salmon,30,50,0.89150,0.91909,True,3
True,0.94861,True,1148.00000,0.96938,-50.47311,0,False,Salmon,30,50,0.89808,0.94290,True,4
True,0.97794,True,13148.00000,0.85942,-64.05566,10,False,Salmon,30,50,0.83952,0.66195,True,0
True,0.96671,True,2103.00000,0.88324,-50.56760,10,False,Salmon,30,50,0.92772,0.51185,True,1
True,0.96336,True,1474.00000,0.87305,-46.26751,10,False,Salmon,30,50,0.93758,0.48085,True,2
True,0.95870,True,1138.00000,0.89437,-47.30760,10,False,Salmon,30,50,0.93937,0.44581,True,3
True,0.96073,True,1095.00000,0.88621,-49.18966,10,False,Salmon,30,50,0.94338,0.53391,True,4
True,0.96097,True,13144.00000,0.93113,-51.69966,0,False,Salmon,30,75,0.85096,0.87267,True,0
True,0.93620,True,2116.00000,0.95420,-42.10630,0,False,Salmon,30,75,0.88327,0.88472,True,1
True,0.93142,True,1502.00000,0.96114,-42.07154,0,False,Salmon,30,75,0.89680,0.91085,True,2
True,0.93209,True,1016.00000,0.97630,-42.53647,0,False,Salmon,30,75,0.89370,0.92604,True,3
True,0.93825,True,1085.00000,0.97593,-45.44099,0,False,Salmon,30,75,0.89770,0.95192,True,4
True,0.97229,True,13173.00000,0.88185,-58.76384,10,False,Salmon,30,75,0.85083,0.65491,True,0
True,0.95740,True,2183.00000,0.89101,-43.01459,10,False,Salmon,30,75,0.92854,0.50789,True,1
True,0.94939,True,1482.00000,0.88215,-41.21073,10,False,Salmon,30,75,0.94534,0.47596,True,2
True,0.95515,True,1048.00000,0.89573,-37.33281,10,False,Salmon,30,75,0.94466,0.44594,True,3
True,0.95291,True,1083.00000,0.87016,-43.47361,10,False,Salmon,30,75,0.95568,0.52520,True,4
True,0.94174,True,13096.00000,0.93802,-46.61681,0,False,Salmon,30,100,0.85217,0.88228,True,0
True,0.90844,True,2097.00000,0.96186,-36.57932,0,False,Salmon,30,100,0.88460,0.90292,True,1
True,0.90014,True,1442.00000,0.95920,-36.57734,0,False,Salmon,30,100,0.88558,0.92111,True,2
True,0.90166,True,1027.00000,0.97502,-34.70889,0,False,Salmon,30,100,0.90458,0.93664,True,3
True,0.91466,True,1078.00000,0.97208,-39.88699,0,False,Salmon,30,100,0.91373,0.95567,True,4
True,0.96635,True,13015.00000,0.89074,-54.66704,10,False,Salmon,30,100,0.85071,0.66857,True,0
True,0.94871,True,2125.00000,0.90998,-37.65140,10,False,Salmon,30,100,0.92329,0.52459,True,1
True,0.93135,True,1413.00000,0.90222,-33.70612,10,False,Salmon,30,100,0.92427,0.49879,True,2
True,0.93447,True,1053.00000,0.87938,-33.79788,10,False,Salmon,30,100,0.95537,0.46537,True,3
True,0.95201,True,1146.00000,0.90382,-41.88047,10,False,Salmon,30,100,0.92321,0.52715,True,4
True,0.81080,True,13150.00000,0.95147,-14.20519,0,False,RSEM,30,50,0.87247,0.90556,True,0
True,0.80882,True,2223.00000,0.97391,-12.11113,0,False,RSEM,30,50,0.90823,0.93335,True,1
True,0.80959,True,1460.00000,0.97785,-15.27966,0,False,RSEM,30,50,0.92260,0.94812,True,2
True,0.81374,True,1106.00000,0.97643,-19.62302,0,False,RSEM,30,50,0.91953,0.96090,True,3
True,0.81882,True,1148.00000,0.98026,-19.01478,0,False,RSEM,30,50,0.92596,0.97409,True,4
True,0.88013,True,13148.00000,0.90191,-29.23363,10,False,RSEM,30,50,0.85732,0.69465,True,0
True,0.85592,True,2103.00000,0.91163,-19.21183,10,False,RSEM,30,50,0.93390,0.55181,True,1
True,0.86499,True,1474.00000,0.89088,-16.64474,10,False,RSEM,30,50,0.94912,0.50847,True,2
True,0.86028,True,1138.00000,0.90487,-19.55347,10,False,RSEM,30,50,0.95079,0.45728,True,3
True,0.84840,True,1095.00000,0.90078,-17.60310,10,False,RSEM,30,50,0.96073,0.54038,True,4
True,0.81961,True,13144.00000,0.95552,-15.35912,0,False,RSEM,30,75,0.86420,0.91519,True,0
True,0.80151,True,2116.00000,0.97372,-10.00151,0,False,RSEM,30,75,0.90076,0.93758,True,1
True,0.80692,True,1502.00000,0.97790,-15.51706,0,False,RSEM,30,75,0.90613,0.95181,True,2
True,0.82677,True,1016.00000,0.97811,-21.96113,0,False,RSEM,30,75,0.90256,0.96295,True,3
True,0.80461,True,1085.00000,0.98107,-20.71562,0,False,RSEM,30,75,0.91429,0.97665,True,4
True,0.88476,True,13173.00000,0.91755,-29.58127,10,False,RSEM,30,75,0.85713,0.71316,True,0
True,0.85525,True,2183.00000,0.92150,-19.60306,10,False,RSEM,30,75,0.93083,0.58067,True,1
True,0.87719,True,1482.00000,0.90625,-20.68492,10,False,RSEM,30,75,0.93522,0.52457,True,2
True,0.86450,True,1048.00000,0.90911,-19.27510,10,False,RSEM,30,75,0.94561,0.48599,True,3
