bias,error-frac,errors,expressed-tpms,gene transcript number,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.98258,True,3387.00000,0,0.91665,-62.46061,10,False,Salmon,30,50,0.88810,0.68473,False
True,0.97581,True,5539.00000,1,0.88355,-61.42810,10,False,Salmon,30,50,0.87453,0.63162,False
True,0.97339,True,4360.00000,2,0.84761,-61.01577,10,False,Salmon,30,50,0.87133,0.59960,False
True,0.97676,True,2582.00000,3,0.83101,-60.69187,10,False,Salmon,30,50,0.85554,0.57684,False
True,0.97692,True,3120.00000,4,0.78164,-61.75136,10,False,Salmon,30,50,0.82821,0.55752,False
True,0.94480,True,3406.00000,0,0.96654,-45.13582,0,False,Salmon,30,75,0.89460,0.92800,False
True,0.93387,True,5504.00000,1,0.94585,-43.98725,0,False,Salmon,30,75,0.86864,0.88831,False
True,0.93294,True,4280.00000,2,0.93410,-44.77111,0,False,Salmon,30,75,0.86028,0.87144,False
True,0.92458,True,2612.00000,3,0.93768,-44.39161,0,False,Salmon,30,75,0.85299,0.86030,False
True,0.93157,True,3054.00000,4,0.90884,-45.51961,0,False,Salmon,30,75,0.83137,0.84534,False
True,0.97265,True,3473.00000,0,0.91636,-57.28862,10,False,Salmon,30,75,0.90095,0.67086,False
True,0.96953,True,5415.00000,1,0.90119,-55.18509,10,False,Salmon,30,75,0.88366,0.62506,False
True,0.96969,True,4289.00000,2,0.88231,-53.94568,10,False,Salmon,30,75,0.87759,0.59827,False
True,0.96628,True,2521.00000,3,0.85850,-54.59219,10,False,Salmon,30,75,0.85720,0.56774,False
True,0.96936,True,3101.00000,4,0.80978,-54.91914,10,False,Salmon,30,75,0.83844,0.54655,False
True,0.93890,True,3355.00000,0,0.96445,-42.92867,0,False,Salmon,30,100,0.87899,0.93444,False
True,0.93348,True,5427.00000,1,0.95284,-41.61075,0,False,Salmon,30,100,0.85922,0.90409,False
True,0.92210,True,4236.00000,2,0.94392,-41.58464,0,False,Salmon,30,100,0.85222,0.88850,False
True,0.92883,True,2529.00000,3,0.94028,-41.75102,0,False,Salmon,30,100,0.84421,0.87563,False
True,0.91645,True,3100.00000,4,0.91632,-41.74838,0,False,Salmon,30,100,0.82935,0.86796,False
True,0.97307,True,3454.00000,0,0.91986,-56.72302,10,False,Salmon,30,100,0.89433,0.67864,False
True,0.96741,True,5492.00000,1,0.90756,-54.96681,10,False,Salmon,30,100,0.87309,0.63121,False
True,0.96826,True,4380.00000,2,0.88431,-54.59978,10,False,Salmon,30,100,0.86644,0.60337,False
True,0.96915,True,2561.00000,3,0.86091,-53.11516,10,False,Salmon,30,100,0.86451,0.58689,False
True,0.96799,True,3062.00000,4,0.83932,-53.97288,10,False,Salmon,30,100,0.84128,0.57131,False
True,0.80248,True,3468.00000,0,0.97282,-12.04058,0,False,RSEM,30,50,0.92042,0.93776,False
True,0.82664,True,5382.00000,1,0.96090,-15.13009,0,False,RSEM,30,50,0.89223,0.92463,False
True,0.82090,True,4344.00000,2,0.95767,-14.09224,0,False,RSEM,30,50,0.89019,0.91412,False
True,0.81843,True,2539.00000,3,0.95835,-13.75134,0,False,RSEM,30,50,0.87909,0.91325,False
True,0.81806,True,3045.00000,4,0.93592,-14.39157,0,False,RSEM,30,50,0.85090,0.90906,False
True,0.85120,True,3387.00000,0,0.92384,-23.17873,10,False,RSEM,30,50,0.91231,0.67888,False
True,0.86803,True,5539.00000,1,0.91416,-26.29457,10,False,RSEM,30,50,0.89457,0.64252,False
True,0.87959,True,4360.00000,2,0.89538,-28.29028,10,False,RSEM,30,50,0.88578,0.62994,False
True,0.86832,True,2582.00000,3,0.88868,-24.43844,10,False,RSEM,30,50,0.87684,0.61096,False
True,0.90449,True,3120.00000,4,0.85884,-28.11803,10,False,RSEM,30,50,0.84391,0.59856,False
True,0.79683,True,3406.00000,0,0.97419,-10.45934,0,False,RSEM,30,75,0.91368,0.94887,False
True,0.81395,True,5504.00000,1,0.96458,-13.27790,0,False,RSEM,30,75,0.88681,0.92580,False
True,0.80958,True,4280.00000,2,0.96140,-13.16839,0,False,RSEM,30,75,0.87617,0.92169,False
True,0.81049,True,2612.00000,3,0.96449,-10.67058,0,False,RSEM,30,75,0.86753,0.91757,False
True,0.82286,True,3054.00000,4,0.94471,-12.93933,0,False,RSEM,30,75,0.83759,0.91580,False
True,0.83127,True,3473.00000,0,0.92998,-22.05312,10,False,RSEM,30,75,0.92255,0.69099,False
True,0.85928,True,5415.00000,1,0.92752,-24.69029,10,False,RSEM,30,75,0.89363,0.66027,False
True,0.86943,True,4289.00000,2,0.91469,-24.54352,10,False,RSEM,30,75,0.88809,0.64751,False
True,0.86950,True,2521.00000,3,0.90481,-24.70467,10,False,RSEM,30,75,0.87069,0.62623,False
True,0.88068,True,3101.00000,4,0.87914,-27.14977,10,False,RSEM,30,75,0.84263,0.61027,False
True,0.85365,True,3355.00000,0,0.97081,-29.40410,0,False,RSEM,30,100,0.89270,0.95023,False
True,0.85720,True,5427.00000,1,0.96701,-31.37196,0,False,RSEM,30,100,0.86659,0.93587,False
True,0.85788,True,4236.00000,2,0.95701,-30.42827,0,False,RSEM,30,100,0.85576,0.93162,False
True,0.84935,True,2529.00000,3,0.96376,-28.08249,0,False,RSEM,30,100,0.85686,0.92783,False
True,0.85677,True,3100.00000,4,0.94579,-29.38004,0,False,RSEM,30,100,0.83032,0.92186,False
True,0.94094,True,3454.00000,0,0.93663,-35.15502,10,False,RSEM,30,100,0.90649,0.71744,False
True,0.94046,True,5492.00000,1,0.93238,-38.24386,10,False,RSEM,30,100,0.87546,0.68874,False
True,0.94292,True,4380.00000,2,0.91850,-37.96234,10,False,RSEM,30,100,0.86872,0.67057,False
True,0.93948,True,2561.00000,3,0.90802,-36.41492,10,False,RSEM,30,100,0.87036,0.66138,False
True,0.94971,True,3062.00000,4,0.89756,-38.85328,10,False,RSEM,30,100,0.83410,0.64340,False
True,0.81776,True,3468.00000,0,0.96196,-18.29471,0,False,Kallisto,30,50,0.92157,0.89182,False
True,0.84522,True,5382.00000,1,0.94080,-20.10906,0,False,Kallisto,30,50,0.88833,0.85874,False
True,0.83011,True,4344.00000,2,0.93326,-20.43981,0,False,Kallisto,30,50,0.87753,0.83862,False
True,0.85112,True,2539.00000,3,0.92409,-20.09276,0,False,Kallisto,30,50,0.86412,0.83667,False
True,0.86108,True,3045.00000,4,0.90650,-22.18542,0,False,Kallisto,30,50,0.83974,0.82948,False
True,0.94036,True,3387.00000,0,0.91797,-31.30429,10,False,Kallisto,30,50,0.91025,0.65175,False
True,0.93176,True,5539.00000,1,0.89319,-33.37732,10,False,Kallisto,30,50,0.88969,0.59974,False
True,0.93739,True,4360.00000,2,0.87162,-33.57991,10,False,Kallisto,30,50,0.87959,0.57976,False
True,0.94345,True,2582.00000,3,0.86261,-32.24506,10,False,Kallisto,30,50,0.86987,0.56517,False
True,0.95096,True,3120.00000,4,0.81975,-34.90757,10,False,Kallisto,30,50,0.84615,0.54754,False
True,0.80270,True,3406.00000,0,0.96494,-16.26666,0,False,Kallisto,30,75,0.90928,0.90288,False
True,0.82885,True,5504.00000,1,0.94603,-18.72733,0,False,Kallisto,30,75,0.88009,0.86272,False
True,0.83949,True,4280.00000,2,0.93611,-19.41471,0,False,Kallisto,30,75,0.86565,0.85126,False
True,0.84265,True,2612.00000,3,0.93859,-19.56169,0,False,Kallisto,30,75,0.85222,0.84255,False
True,0.85527,True,3054.00000,4,0.91828,-20.80259,0,False,Kallisto,30,75,0.82809,0.84349,False
True,0.93061,True,3473.00000,0,0.92158,-28.89510,10,False,Kallisto,30,75,0.92053,0.64673,False
True,0.92705,True,5415.00000,1,0.90577,-30.64240,10,False,Kallisto,30,75,0.88938,0.59799,False
True,0.92772,True,4289.00000,2,0.88867,-30.22852,10,False,Kallisto,30,75,0.88039,0.58124,False
True,0.93772,True,2521.00000,3,0.88209,-31.55187,10,False,Kallisto,30,75,0.86831,0.56030,False
True,0.93550,True,3101.00000,4,0.83737,-32.70174,10,False,Kallisto,30,75,0.83973,0.53682,False
True,0.81818,True,3355.00000,0,0.95657,-17.08554,0,False,Kallisto,30,100,0.89240,0.90934,False
True,0.83895,True,5427.00000,1,0.94747,-18.65025,0,False,Kallisto,30,100,0.86788,0.87696,False
True,0.83971,True,4236.00000,2,0.94189,-18.54920,0,False,Kallisto,30,100,0.84703,0.86537,False
True,0.83590,True,2529.00000,3,0.94162,-18.99387,0,False,Kallisto,30,100,0.85132,0.85626,False
True,0.84065,True,3100.00000,4,0.91382,-18.72654,0,False,Kallisto,30,100,0.82484,0.84993,False
True,0.91807,True,3454.00000,0,0.91821,-29.32632,10,False,Kallisto,30,100,0.90359,0.64916,False
True,0.92516,True,5492.00000,1,0.90684,-30.33005,10,False,Kallisto,30,100,0.88456,0.60975,False
True,0.93402,True,4380.00000,2,0.88642,-31.02339,10,False,Kallisto,30,100,0.86826,0.58533,False
True,0.92932,True,2561.00000,3,0.87034,-30.67030,10,False,Kallisto,30,100,0.86412,0.57701,False
True,0.93305,True,3062.00000,4,0.85783,-32.36306,10,False,Kallisto,30,100,0.84422,0.56497,False
True,0.87486,True,3468.00000,0,0.95991,-30.56484,0,False,Express,30,50,0.89360,0.93158,False
True,0.88034,True,5382.00000,1,0.95097,-29.10111,0,False,Express,30,50,0.85098,0.91425,False
True,0.87891,True,4344.00000,2,0.94081,-28.43126,0,False,Express,30,50,0.85843,0.89873,False
True,0.89208,True,2539.00000,3,0.93757,-31.42901,0,False,Express,30,50,0.83813,0.89346,False
True,0.90870,True,3045.00000,4,0.91207,-32.30885,0,False,Express,30,50,0.82824,0.87032,False
True,0.94154,True,3387.00000,0,0.90004,-41.30274,10,False,Express,30,50,0.88987,0.59301,False
True,0.93898,True,5539.00000,1,0.88293,-41.85157,10,False,Express,30,50,0.87398,0.58698,False
True,0.94014,True,4360.00000,2,0.86126,-42.02358,10,False,Express,30,50,0.85986,0.58392,False
True,0.94036,True,2582.00000,3,0.84529,-42.73970,10,False,Express,30,50,0.85980,0.57174,False
True,0.94359,True,3120.00000,4,0.81748,-45.41367,10,False,Express,30,50,0.82628,0.55381,False
True,0.86671,True,3406.00000,0,0.96520,-27.56193,0,False,Express,30,75,0.87405,0.93820,False
True,0.86900,True,5504.00000,1,0.95249,-24.63378,0,False,Express,30,75,0.84775,0.91351,False
True,0.88785,True,4280.00000,2,0.94857,-26.71329,0,False,Express,30,75,0.83692,0.90744,False
True,0.88629,True,2612.00000,3,0.94798,-27.38716,0,False,Express,30,75,0.83078,0.90131,False
True,0.88507,True,3054.00000,4,0.93099,-29.50624,0,False,Express,30,75,0.81827,0.87718,False
True,0.93550,True,3473.00000,0,0.89955,-36.59424,10,False,Express,30,75,0.89202,0.58972,False
True,0.92853,True,5415.00000,1,0.89124,-37.64815,10,False,Express,30,75,0.86390,0.59712,False
True,0.93075,True,4289.00000,2,0.87566,-37.87189,10,False,Express,30,75,0.84868,0.59465,False
True,0.95002,True,2521.00000,3,0.86706,-42.33137,10,False,Express,30,75,0.84649,0.57930,False
True,0.93970,True,3101.00000,4,0.84279,-42.44765,10,False,Express,30,75,0.82232,0.56189,False
True,0.87004,True,3355.00000,0,0.96142,-26.18540,0,False,Express,30,100,0.86587,0.93635,False
True,0.87157,True,5427.00000,1,0.94849,-25.01234,0,False,Express,30,100,0.83269,0.91944,False
True,0.87087,True,4236.00000,2,0.94659,-25.82201,0,False,Express,30,100,0.81681,0.91261,False
True,0.88138,True,2529.00000,3,0.94580,-26.22804,0,False,Express,30,100,0.81851,0.90781,False
True,0.89484,True,3100.00000,4,0.92759,-26.64720,0,False,Express,30,100,0.81548,0.88775,False
True,0.93080,True,3454.00000,0,0.90458,-36.89451,10,False,Express,30,100,0.88506,0.60556,False
True,0.92698,True,5492.00000,1,0.89447,-37.24650,10,False,Express,30,100,0.85834,0.61322,False
True,0.93425,True,4380.00000,2,0.87540,-37.51466,10,False,Express,30,100,0.84932,0.60590,False
True,0.93596,True,2561.00000,3,0.86146,-38.20687,10,False,Express,30,100,0.85045,0.60422,False
True,0.94644,True,3062.00000,4,0.85433,-41.07472,10,False,Express,30,100,0.83050,0.58277,False
True,0.88178,True,3468.00000,0,0.96852,-26.62445,0,False,Sailfish,30,50,0.91840,0.91972,False
True,0.86715,True,5382.00000,1,0.95068,-26.55744,0,False,Sailfish,30,50,0.89483,0.89269,False
True,0.86533,True,4344.00000,2,0.94362,-25.18352,0,False,Sailfish,30,50,0.89687,0.86745,False
True,0.87003,True,2539.00000,3,0.93720,-24.60301,0,False,Sailfish,30,50,0.88263,0.85924,False
True,0.88046,True,3045.00000,4,0.90646,-25.81316,0,False,Sailfish,30,50,0.85353,0.84702,False
True,0.94745,True,3387.00000,0,0.92188,-40.90448,10,False,Sailfish,30,50,0.90700,0.66848,False
True,0.94403,True,5539.00000,1,0.89263,-39.77429,10,False,Sailfish,30,50,0.89439,0.61901,False
True,0.94885,True,4360.00000,2,0.86417,-39.75431,10,False,Sailfish,30,50,0.88670,0.59124,False
True,0.93803,True,2582.00000,3,0.85367,-38.30857,10,False,Sailfish,30,50,0.87568,0.56570,False
True,0.94199,True,3120.00000,4,0.81006,-38.34502,10,False,Sailfish,30,50,0.84487,0.54940,False
True,0.85408,True,3406.00000,0,0.97375,-22.63815,0,False,Sailfish,30,75,0.91750,0.93337,False
True,0.85792,True,5504.00000,1,0.95910,-22.45932,0,False,Sailfish,30,75,0.88990,0.89743,False
True,0.85327,True,4280.00000,2,0.94879,-21.97214,0,False,Sailfish,30,75,0.88014,0.88428,False
True,0.84801,True,2612.00000,3,0.94682,-19.75644,0,False,Sailfish,30,75,0.87060,0.87205,False
True,0.87426,True,3054.00000,4,0.93100,-22.59598,0,False,Sailfish,30,75,0.84414,0.85797,False
True,0.92341,True,3473.00000,0,0.92470,-36.91134,10,False,Sailfish,30,75,0.91851,0.66259,False
True,0.91967,True,5415.00000,1,0.91092,-35.08164,10,False,Sailfish,30,75,0.89714,0.62083,False
True,0.92982,True,4289.00000,2,0.89340,-34.23701,10,False,Sailfish,30,75,0.88948,0.59586,False
True,0.91591,True,2521.00000,3,0.87542,-34.48281,10,False,Sailfish,30,75,0.87227,0.56638,False
True,0.92906,True,3101.00000,4,0.83207,-33.50905,10,False,Sailfish,30,75,0.84715,0.54870,False
True,0.86200,True,3355.00000,0,0.97142,-22.11685,0,False,Sailfish,30,100,0.89985,0.93727,False
True,0.84761,True,5427.00000,1,0.96347,-20.85723,0,False,Sailfish,30,100,0.87857,0.91333,False
True,0.84868,True,4236.00000,2,0.95314,-19.68643,0,False,Sailfish,30,100,0.86497,0.90142,False
True,0.84895,True,2529.00000,3,0.95896,-19.27660,0,False,Sailfish,30,100,0.86556,0.89246,False
True,0.86097,True,3100.00000,4,0.93543,-18.58025,0,False,Sailfish,30,100,0.83839,0.88355,False
True,0.92646,True,3454.00000,0,0.92287,-35.44912,10,False,Sailfish,30,100,0.90706,0.67065,False
True,0.91988,True,5492.00000,1,0.91386,-34.46703,10,False,Sailfish,30,100,0.88529,0.62778,False
True,0.91986,True,4380.00000,2,0.89215,-33.56203,10,False,Sailfish,30,100,0.87626,0.60316,False
True,0.92503,True,2561.00000,3,0.87634,-31.86423,10,False,Sailfish,30,100,0.87271,0.58795,False
True,0.92129,True,3062.00000,4,0.85438,-33.73490,10,False,Sailfish,30,100,0.85010,0.57531,False
True,0.80680,True,3411.00000,0,0.93665,-16.80047,0,False,Cufflinks,30,50,0.90062,0.93446,True
True,0.81642,True,5507.00000,1,0.93955,-16.01063,0,False,Cufflinks,30,50,0.89232,0.89077,True
True,0.83626,True,4379.00000,2,0.92008,-16.12545,0,False,Cufflinks,30,50,0.87235,0.87558,True
True,0.83600,True,2683.00000,3,0.92760,-17.78412,0,False,Cufflinks,30,50,0.86955,0.85857,True
True,0.85323,True,3107.00000,4,0.89286,-19.91279,0,False,Cufflinks,30,50,0.84036,0.85159,True
True,0.89384,True,3391.00000,0,0.91279,-26.38913,10,False,Cufflinks,30,50,0.91035,0.79045,True
True,0.89400,True,5481.00000,1,0.91164,-25.52541,10,False,Cufflinks,30,50,0.89819,0.69829,True
True,0.89342,True,4316.00000,2,0.88828,-25.30094,10,False,Cufflinks,30,50,0.89435,0.66447,True
True,0.89725,True,2579.00000,3,0.87809,-26.01661,10,False,Cufflinks,30,50,0.87515,0.62412,True
True,0.91539,True,3191.00000,4,0.81966,-30.26047,10,False,Cufflinks,30,50,0.83485,0.59608,True
True,0.84740,True,3447.00000,0,0.93759,-20.40498,0,False,Cufflinks,30,75,0.89672,0.93737,True
True,0.83382,True,5500.00000,1,0.94084,-15.08639,0,False,Cufflinks,30,75,0.88055,0.89859,True
True,0.83675,True,4245.00000,2,0.93213,-16.57187,0,False,Cufflinks,30,75,0.87067,0.88311,True
True,0.84211,True,2603.00000,3,0.93243,-17.44015,0,False,Cufflinks,30,75,0.86669,0.87158,True
True,0.86213,True,3068.00000,4,0.92116,-21.41707,0,False,Cufflinks,30,75,0.82660,0.86827,True
True,0.84545,True,3507.00000,0,0.91524,-22.39633,10,False,Cufflinks,30,75,0.91161,0.79640,True
True,0.86439,True,5457.00000,1,0.91858,-23.21299,10,False,Cufflinks,30,75,0.89243,0.72439,True
True,0.88507,True,4307.00000,2,0.90220,-25.11402,10,False,Cufflinks,30,75,0.87393,0.67235,True
True,0.87110,True,2498.00000,3,0.89039,-22.86826,10,False,Cufflinks,30,75,0.87270,0.65462,True
True,0.89875,True,3200.00000,4,0.85600,-25.69044,10,False,Cufflinks,30,75,0.84750,0.62954,True
True,0.89422,True,3356.00000,0,0.92540,-27.02308,0,False,Cufflinks,30,100,0.88528,0.94098,True
True,0.89917,True,5425.00000,1,0.93057,-22.09589,0,False,Cufflinks,30,100,0.87041,0.90905,True
True,0.90829,True,4296.00000,2,0.92296,-23.88807,0,False,Cufflinks,30,100,0.86150,0.89319,True
True,0.89593,True,2604.00000,3,0.93454,-23.24775,0,False,Cufflinks,30,100,0.85637,0.88184,True
True,0.90552,True,3059.00000,4,0.90188,-32.09694,0,False,Cufflinks,30,100,0.82020,0.87910,True
True,0.84186,True,3421.00000,0,0.92386,-20.63890,10,False,Cufflinks,30,100,0.89360,0.81459,True
True,0.84866,True,5504.00000,1,0.92349,-18.42000,10,False,Cufflinks,30,100,0.87773,0.74510,True
True,0.85538,True,4287.00000,2,0.91883,-19.82727,10,False,Cufflinks,30,100,0.86727,0.70465,True
True,0.87116,True,2507.00000,3,0.90015,-20.42859,10,False,Cufflinks,30,100,0.86278,0.69148,True
True,0.88889,True,3033.00000,4,0.86941,-24.43971,10,False,Cufflinks,30,100,0.84306,0.66782,True
True,0.97098,True,3411.00000,0,0.96014,-56.70545,0,False,Salmon,30,50,0.88009,0.92865,True
True,0.97113,True,5507.00000,1,0.94355,-54.32187,0,False,Salmon,30,50,0.87125,0.88600,True
True,0.96712,True,4379.00000,2,0.92651,-54.55935,0,False,Salmon,30,50,0.85773,0.86889,True
True,0.96422,True,2683.00000,3,0.90597,-55.23920,0,False,Salmon,30,50,0.84756,0.84910,True
True,0.96588,True,3107.00000,4,0.87733,-57.36079,0,False,Salmon,30,50,0.82073,0.83649,True
True,0.98172,True,3391.00000,0,0.91731,-61.20972,10,False,Salmon,30,50,0.89649,0.67998,True
True,0.96990,True,5481.00000,1,0.89378,-59.50354,10,False,Salmon,30,50,0.87776,0.62697,True
True,0.97312,True,4316.00000,2,0.86238,-58.18719,10,False,Salmon,30,50,0.87743,0.60822,True
True,0.97402,True,2579.00000,3,0.83634,-58.47910,10,False,Salmon,30,50,0.85498,0.56945,True
True,0.97054,True,3191.00000,4,0.77967,-60.48796,10,False,Salmon,30,50,0.82419,0.54715,True
True,0.96664,True,3447.00000,0,0.96625,-50.01583,0,False,Salmon,30,75,0.88628,0.92810,True
True,0.95036,True,5500.00000,1,0.94781,-48.71916,0,False,Salmon,30,75,0.86964,0.89217,True
True,0.95289,True,4245.00000,2,0.94154,-48.91955,0,False,Salmon,30,75,0.87138,0.87411,True
True,0.94814,True,2603.00000,3,0.92948,-48.72901,0,False,Salmon,30,75,0.85286,0.86096,True
True,0.94654,True,3068.00000,4,0.90868,-50.32322,0,False,Salmon,30,75,0.82334,0.85787,True
True,0.96578,True,3507.00000,0,0.91935,-54.85730,10,False,Salmon,30,75,0.90875,0.67081,True
True,0.96738,True,5457.00000,1,0.90043,-53.79812,10,False,Salmon,30,75,0.88602,0.62571,True
True,0.96866,True,4307.00000,2,0.87691,-53.56397,10,False,Salmon,30,75,0.87253,0.58474,True
True,0.96437,True,2498.00000,3,0.85882,-51.03628,10,False,Salmon,30,75,0.86109,0.57522,True
True,0.96594,True,3200.00000,4,0.82480,-52.67371,10,False,Salmon,30,75,0.85313,0.54955,True
True,0.94368,True,3356.00000,0,0.97320,-44.92752,0,False,Salmon,30,100,0.89303,0.93413,True
True,0.93106,True,5425.00000,1,0.95410,-43.82742,0,False,Salmon,30,100,0.87171,0.90264,True
True,0.92342,True,4296.00000,2,0.94477,-43.41694,0,False,Salmon,30,100,0.86243,0.88581,True
True,0.92051,True,2604.00000,3,0.93633,-43.17069,0,False,Salmon,30,100,0.86290,0.87175,True
True,0.93691,True,3059.00000,4,0.91088,-44.81093,0,False,Salmon,30,100,0.82641,0.87037,True
True,0.95966,True,3421.00000,0,0.93248,-51.76395,10,False,Salmon,30,100,0.89360,0.68439,True
True,0.96166,True,5504.00000,1,0.90207,-49.60974,10,False,Salmon,30,100,0.87827,0.63487,True
True,0.96011,True,4287.00000,2,0.89612,-48.56595,10,False,Salmon,30,100,0.87567,0.60546,True
True,0.95533,True,2507.00000,3,0.87910,-47.57491,10,False,Salmon,30,100,0.86398,0.58643,True
True,0.95516,True,3033.00000,4,0.82937,-48.02997,10,False,Salmon,30,100,0.85493,0.56778,True
True,0.80358,True,3411.00000,0,0.97263,-12.36854,0,False,RSEM,30,50,0.91645,0.94571,True
True,0.80970,True,5507.00000,1,0.96615,-14.99345,0,False,RSEM,30,50,0.90231,0.91985,True
True,0.81959,True,4379.00000,2,0.95880,-15.47042,0,False,RSEM,30,50,0.87851,0.91597,True
True,0.79873,True,2683.00000,3,0.95240,-14.22457,0,False,RSEM,30,50,0.87514,0.90780,True
True,0.82073,True,3107.00000,4,0.93711,-17.78572,0,False,RSEM,30,50,0.84615,0.90194,True
True,0.84252,True,3391.00000,0,0.93704,-23.83543,10,False,RSEM,30,50,0.91920,0.69486,True
True,0.86955,True,5481.00000,1,0.91198,-25.38582,10,False,RSEM,30,50,0.89090,0.65148,True
True,0.87790,True,4316.00000,2,0.89953,-26.29761,10,False,RSEM,30,50,0.89157,0.64121,True
True,0.87980,True,2579.00000,3,0.88608,-25.46967,10,False,RSEM,30,50,0.86972,0.61073,True
True,0.90066,True,3191.00000,4,0.85787,-28.84730,10,False,RSEM,30,50,0.83924,0.59245,True
True,0.79460,True,3447.00000,0,0.97427,-13.47785,0,False,RSEM,30,75,0.90397,0.94461,True
True,0.81145,True,5500.00000,1,0.96726,-15.25823,0,False,RSEM,30,75,0.88818,0.92805,True
True,0.82874,True,4245.00000,2,0.95933,-17.38172,0,False,RSEM,30,75,0.88104,0.92370,True
True,0.81944,True,2603.00000,3,0.95613,-15.45313,0,False,RSEM,30,75,0.86938,0.91548,True
True,0.82823,True,3068.00000,4,0.94729,-16.42997,0,False,RSEM,30,75,0.82497,0.91901,True
True,0.85857,True,3507.00000,0,0.93510,-22.85841,10,False,RSEM,30,75,0.92301,0.70863,True
True,0.87411,True,5457.00000,1,0.92664,-27.33707,10,False,RSEM,30,75,0.88767,0.67680,True
True,0.89250,True,4307.00000,2,0.91230,-28.70563,10,False,RSEM,30,75,0.87277,0.64831,True
