bias,error-frac,errors,expressed-tpms,gene transcript number,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.92847,True,4236.00000,2,0.86870,-24.96094,10,False,RSEM,30,75,0.84325,0.72108,False
True,0.92404,True,2567.00000,3,0.86940,-25.55674,10,False,RSEM,30,75,0.82314,0.71459,False
True,0.92880,True,3090.00000,4,0.84785,-29.36864,10,False,RSEM,30,75,0.80259,0.70421,False
True,0.74543,True,3390.00000,0,0.96200,-15.35243,0,False,RSEM,30,100,0.91298,0.97109,False
True,0.71262,True,5505.00000,1,0.95427,-15.40984,0,False,RSEM,30,100,0.87793,0.95740,False
True,0.70454,True,4339.00000,2,0.93619,-15.29049,0,False,RSEM,30,100,0.85457,0.94762,False
True,0.72517,True,2678.00000,3,0.94096,-16.00044,0,False,RSEM,30,100,0.85437,0.94072,False
True,0.76203,True,3118.00000,4,0.92274,-19.49805,0,False,RSEM,30,100,0.80180,0.93397,False
True,0.93691,True,3376.00000,0,0.93126,-26.43398,10,False,RSEM,30,100,0.89514,0.76510,False
True,0.93331,True,5518.00000,1,0.91358,-27.35973,10,False,RSEM,30,100,0.86191,0.75705,False
True,0.92664,True,4294.00000,2,0.89480,-26.94358,10,False,RSEM,30,100,0.85282,0.75336,False
True,0.93250,True,2563.00000,3,0.87919,-27.80062,10,False,RSEM,30,100,0.83106,0.74336,False
True,0.92809,True,3087.00000,4,0.85542,-31.66798,10,False,RSEM,30,100,0.80466,0.72071,False
True,0.81457,True,3419.00000,0,0.96438,-20.07489,0,False,Kallisto,30,50,0.92015,0.96467,False
True,0.77595,True,5338.00000,1,0.95170,-17.50897,0,False,Kallisto,30,50,0.90483,0.94492,False
True,0.77179,True,4268.00000,2,0.94174,-15.74997,0,False,Kallisto,30,50,0.89175,0.93732,False
True,0.77870,True,2639.00000,3,0.93200,-14.73734,0,False,Kallisto,30,50,0.87419,0.92457,False
True,0.80795,True,3093.00000,4,0.91614,-16.80952,0,False,Kallisto,30,50,0.85225,0.91344,False
True,0.89597,True,3422.00000,0,0.92742,-30.26297,10,False,Kallisto,30,50,0.90415,0.73580,False
True,0.86639,True,5621.00000,1,0.90594,-26.90552,10,False,Kallisto,30,50,0.88863,0.71639,False
True,0.86062,True,4226.00000,2,0.89103,-27.31289,10,False,Kallisto,30,50,0.87459,0.70167,False
True,0.86117,True,2622.00000,3,0.88782,-27.28484,10,False,Kallisto,30,50,0.86117,0.68711,False
True,0.87585,True,3101.00000,4,0.85127,-31.63656,10,False,Kallisto,30,50,0.81425,0.68714,False
True,0.80503,True,3380.00000,0,0.95961,-19.63295,0,False,Kallisto,30,75,0.91893,0.96885,False
True,0.78723,True,5433.00000,1,0.94843,-16.81156,0,False,Kallisto,30,75,0.89637,0.94936,False
True,0.77827,True,4253.00000,2,0.94132,-15.70067,0,False,Kallisto,30,75,0.86880,0.93955,False
True,0.79930,True,2561.00000,3,0.93011,-15.80861,0,False,Kallisto,30,75,0.86373,0.92994,False
True,0.80205,True,3122.00000,4,0.92832,-16.67137,0,False,Kallisto,30,75,0.83600,0.91782,False
True,0.88015,True,3371.00000,0,0.92005,-28.44572,10,False,Kallisto,30,75,0.90240,0.72879,False
True,0.85953,True,5503.00000,1,0.90532,-26.51735,10,False,Kallisto,30,75,0.87516,0.71461,False
True,0.86497,True,4236.00000,2,0.86443,-26.77491,10,False,Kallisto,30,75,0.85293,0.70150,False
True,0.87183,True,2567.00000,3,0.87275,-26.25796,10,False,Kallisto,30,75,0.83755,0.69109,False
True,0.86926,True,3090.00000,4,0.84943,-30.31470,10,False,Kallisto,30,75,0.80841,0.68057,False
True,0.81062,True,3390.00000,0,0.95990,-19.04107,0,False,Kallisto,30,100,0.91298,0.96865,False
True,0.79128,True,5505.00000,1,0.95323,-16.31559,0,False,Kallisto,30,100,0.88374,0.95125,False
True,0.79189,True,4339.00000,2,0.93857,-15.15886,0,False,Kallisto,30,100,0.86518,0.93845,False
True,0.79761,True,2678.00000,3,0.94110,-14.07701,0,False,Kallisto,30,100,0.86146,0.92922,False
True,0.81398,True,3118.00000,4,0.93056,-18.52088,0,False,Kallisto,30,100,0.81591,0.92253,False
True,0.89988,True,3376.00000,0,0.92851,-29.99688,10,False,Kallisto,30,100,0.90107,0.73519,False
True,0.87785,True,5518.00000,1,0.90740,-28.48406,10,False,Kallisto,30,100,0.87079,0.71906,False
True,0.86469,True,4294.00000,2,0.89552,-26.11887,10,False,Kallisto,30,100,0.86656,0.71171,False
True,0.86812,True,2563.00000,3,0.87625,-26.79571,10,False,Kallisto,30,100,0.84237,0.69584,False
True,0.87852,True,3087.00000,4,0.85316,-29.89503,10,False,Kallisto,30,100,0.82248,0.67720,False
True,0.88008,True,3419.00000,0,0.95916,-30.03616,0,False,Express,30,50,0.89997,0.95820,False
True,0.86362,True,5338.00000,1,0.94643,-31.39807,0,False,Express,30,50,0.87242,0.93601,False
True,0.86387,True,4268.00000,2,0.93096,-31.03485,0,False,Express,30,50,0.85333,0.92534,False
True,0.86662,True,2639.00000,3,0.92577,-31.94521,0,False,Express,30,50,0.83668,0.90822,False
True,0.88199,True,3093.00000,4,0.89095,-34.94122,0,False,Express,30,50,0.83511,0.87822,False
True,0.94126,True,3422.00000,0,0.90733,-40.06041,10,False,Express,30,50,0.88457,0.64735,False
True,0.93684,True,5621.00000,1,0.88432,-41.72276,10,False,Express,30,50,0.85536,0.65549,False
True,0.94345,True,4226.00000,2,0.86545,-41.98345,10,False,Express,30,50,0.84619,0.65707,False
True,0.93059,True,2622.00000,3,0.84358,-40.03126,10,False,Express,30,50,0.83600,0.64020,False
True,0.94453,True,3101.00000,4,0.81377,-47.84731,10,False,Express,30,50,0.79781,0.64213,False
True,0.85325,True,3380.00000,0,0.96204,-25.91960,0,False,Express,30,75,0.88728,0.96123,False
True,0.85054,True,5433.00000,1,0.94811,-26.84682,0,False,Express,30,75,0.86784,0.94172,False
True,0.85375,True,4253.00000,2,0.93694,-28.23652,0,False,Express,30,75,0.83376,0.93020,False
True,0.85045,True,2561.00000,3,0.92159,-29.26979,0,False,Express,30,75,0.81843,0.91592,False
True,0.86996,True,3122.00000,4,0.92012,-30.77308,0,False,Express,30,75,0.80365,0.89130,False
True,0.93800,True,3371.00000,0,0.89607,-38.86380,10,False,Express,30,75,0.86681,0.64063,False
True,0.93022,True,5503.00000,1,0.88288,-39.38792,10,False,Express,30,75,0.83609,0.66056,False
True,0.93366,True,4236.00000,2,0.85282,-41.75448,10,False,Express,30,75,0.82035,0.65833,False
True,0.94001,True,2567.00000,3,0.84498,-41.40807,10,False,Express,30,75,0.80717,0.65996,False
True,0.92427,True,3090.00000,4,0.82680,-44.20101,10,False,Express,30,75,0.78932,0.64697,False
True,0.84336,True,3390.00000,0,0.96233,-22.87688,0,False,Express,30,100,0.88024,0.96029,False
True,0.83542,True,5505.00000,1,0.94926,-23.83212,0,False,Express,30,100,0.85068,0.94196,False
True,0.84282,True,4339.00000,2,0.93921,-25.22375,0,False,Express,30,100,0.83291,0.93120,False
True,0.85624,True,2678.00000,3,0.93547,-25.11373,0,False,Express,30,100,0.82487,0.92272,False
True,0.87075,True,3118.00000,4,0.92129,-27.89929,0,False,Express,30,100,0.80244,0.89993,False
True,0.92743,True,3376.00000,0,0.90515,-35.08959,10,False,Express,30,100,0.87411,0.65006,False
True,0.92497,True,5518.00000,1,0.88778,-38.35475,10,False,Express,30,100,0.83853,0.67653,False
True,0.91733,True,4294.00000,2,0.86938,-36.94722,10,False,Express,30,100,0.82837,0.68272,False
True,0.91650,True,2563.00000,3,0.85517,-38.21000,10,False,Express,30,100,0.81545,0.67471,False
True,0.92549,True,3087.00000,4,0.83479,-41.04143,10,False,Express,30,100,0.80402,0.65459,False
True,0.87599,True,3419.00000,0,0.95228,-30.85065,0,False,Sailfish,30,50,0.91196,0.95288,False
True,0.83215,True,5338.00000,1,0.92685,-29.53387,0,False,Sailfish,30,50,0.89416,0.92313,False
True,0.82123,True,4268.00000,2,0.90227,-28.62502,0,False,Sailfish,30,50,0.87933,0.90875,False
True,0.82948,True,2639.00000,3,0.87961,-27.92723,0,False,Sailfish,30,50,0.86283,0.88973,False
True,0.83867,True,3093.00000,4,0.84999,-31.67522,0,False,Sailfish,30,50,0.83802,0.87919,False
True,0.94798,True,3422.00000,0,0.90784,-40.87283,10,False,Sailfish,30,50,0.89509,0.72667,False
True,0.93631,True,5621.00000,1,0.87565,-39.36793,10,False,Sailfish,30,50,0.87849,0.69477,False
True,0.93753,True,4226.00000,2,0.84417,-39.59468,10,False,Sailfish,30,50,0.85991,0.67541,False
True,0.93249,True,2622.00000,3,0.83392,-39.19781,10,False,Sailfish,30,50,0.84973,0.65398,False
True,0.94034,True,3101.00000,4,0.78515,-44.70420,10,False,Sailfish,30,50,0.80329,0.65469,False
True,0.85769,True,3380.00000,0,0.94999,-27.83215,0,False,Sailfish,30,75,0.91183,0.95884,False
True,0.81852,True,5433.00000,1,0.93546,-26.38950,0,False,Sailfish,30,75,0.88846,0.93418,False
True,0.81660,True,4253.00000,2,0.91773,-25.73753,0,False,Sailfish,30,75,0.85892,0.91582,False
True,0.79930,True,2561.00000,3,0.90134,-24.70748,0,False,Sailfish,30,75,0.85709,0.90462,False
True,0.82735,True,3122.00000,4,0.88618,-26.64743,0,False,Sailfish,30,75,0.82479,0.89023,False
True,0.94304,True,3371.00000,0,0.89881,-38.46048,10,False,Sailfish,30,75,0.89321,0.71879,False
True,0.93058,True,5503.00000,1,0.87896,-36.56386,10,False,Sailfish,30,75,0.86953,0.69569,False
True,0.93272,True,4236.00000,2,0.83143,-37.74093,10,False,Sailfish,30,75,0.84183,0.67622,False
True,0.93962,True,2567.00000,3,0.82577,-36.22756,10,False,Sailfish,30,75,0.83327,0.66327,False
True,0.92913,True,3090.00000,4,0.79674,-39.71066,10,False,Sailfish,30,75,0.80550,0.64692,False
True,0.82891,True,3390.00000,0,0.95511,-23.37930,0,False,Sailfish,30,100,0.91150,0.96042,False
True,0.79891,True,5505.00000,1,0.94168,-21.63330,0,False,Sailfish,30,100,0.87938,0.93907,False
True,0.79511,True,4339.00000,2,0.91819,-20.98393,0,False,Sailfish,30,100,0.85826,0.92103,False
True,0.79724,True,2678.00000,3,0.91848,-18.75528,0,False,Sailfish,30,100,0.85736,0.91033,False
True,0.82713,True,3118.00000,4,0.90008,-24.32468,0,False,Sailfish,30,100,0.80308,0.89675,False
True,0.92713,True,3376.00000,0,0.91827,-36.83185,10,False,Sailfish,30,100,0.89781,0.72661,False
True,0.92479,True,5518.00000,1,0.88696,-36.20065,10,False,Sailfish,30,100,0.86553,0.70101,False
True,0.91826,True,4294.00000,2,0.86300,-33.63794,10,False,Sailfish,30,100,0.85980,0.68921,False
True,0.92119,True,2563.00000,3,0.83896,-33.52061,10,False,Sailfish,30,100,0.83574,0.66927,False
True,0.92809,True,3087.00000,4,0.80341,-36.00044,10,False,Sailfish,30,100,0.81438,0.64995,False
True,0.85643,True,3385.00000,0,0.89817,-22.78857,0,False,Cufflinks,30,50,0.89099,0.96065,True
True,0.83166,True,5477.00000,1,0.89068,-22.01955,0,False,Cufflinks,30,50,0.88150,0.93231,True
True,0.83903,True,4361.00000,2,0.86732,-22.92596,0,False,Cufflinks,30,50,0.86173,0.91766,True
True,0.86269,True,2498.00000,3,0.85549,-23.49427,0,False,Cufflinks,30,50,0.84748,0.91028,True
True,0.88427,True,3128.00000,4,0.80346,-30.18428,0,False,Cufflinks,30,50,0.79476,0.88692,True
True,0.87793,True,3408.00000,0,0.85789,-29.77850,10,False,Cufflinks,30,50,0.87940,0.85923,True
True,0.89733,True,5503.00000,1,0.83873,-31.42531,10,False,Cufflinks,30,50,0.86153,0.80143,True
True,0.90817,True,4367.00000,2,0.81913,-31.63240,10,False,Cufflinks,30,50,0.84474,0.76951,True
True,0.91184,True,2609.00000,3,0.78973,-33.80194,10,False,Cufflinks,30,50,0.81334,0.74812,True
True,0.92116,True,3171.00000,4,0.73470,-40.10353,10,False,Cufflinks,30,50,0.79249,0.73349,True
True,0.84278,True,3562.00000,0,0.91336,-21.17326,0,False,Cufflinks,30,75,0.89220,0.96061,True
True,0.85171,True,5496.00000,1,0.90472,-20.57355,0,False,Cufflinks,30,75,0.88082,0.93900,True
True,0.85912,True,4266.00000,2,0.88535,-21.84592,0,False,Cufflinks,30,75,0.85537,0.92382,True
True,0.87980,True,2554.00000,3,0.87324,-23.03672,0,False,Cufflinks,30,75,0.82694,0.91247,True
True,0.88768,True,3134.00000,4,0.84096,-28.29033,0,False,Cufflinks,30,75,0.80919,0.90015,True
True,0.84568,True,3551.00000,0,0.89744,-25.16591,10,False,Cufflinks,30,75,0.89862,0.85882,True
True,0.85232,True,5512.00000,1,0.88193,-25.45248,10,False,Cufflinks,30,75,0.87464,0.81092,True
True,0.85890,True,4387.00000,2,0.86564,-24.03315,10,False,Cufflinks,30,75,0.86095,0.78295,True
True,0.87147,True,2622.00000,3,0.85021,-28.57811,10,False,Cufflinks,30,75,0.83524,0.75825,True
True,0.89360,True,3158.00000,4,0.78728,-30.60059,10,False,Cufflinks,30,75,0.79544,0.73821,True
True,0.82246,True,3340.00000,0,0.92389,-18.86150,0,False,Cufflinks,30,100,0.89341,0.96612,True
True,0.81310,True,5420.00000,1,0.91812,-17.07350,0,False,Cufflinks,30,100,0.87399,0.94686,True
True,0.83364,True,4286.00000,2,0.89788,-17.63363,0,False,Cufflinks,30,100,0.85114,0.93122,True
True,0.84244,True,2526.00000,3,0.89024,-16.76139,0,False,Cufflinks,30,100,0.83254,0.92271,True
True,0.86572,True,3098.00000,4,0.85646,-22.01021,0,False,Cufflinks,30,100,0.79923,0.91093,True
True,0.85613,True,3510.00000,0,0.90277,-23.26871,10,False,Cufflinks,30,100,0.88604,0.86660,True
True,0.84313,True,5476.00000,1,0.89785,-21.11605,10,False,Cufflinks,30,100,0.86852,0.82155,True
True,0.85276,True,4299.00000,2,0.88228,-22.52912,10,False,Cufflinks,30,100,0.83833,0.79715,True
True,0.87017,True,2642.00000,3,0.84724,-22.53815,10,False,Cufflinks,30,100,0.81567,0.76879,True
True,0.90273,True,3187.00000,4,0.82001,-29.93922,10,False,Cufflinks,30,100,0.78726,0.75698,True
True,0.97962,True,3385.00000,0,0.90829,-58.41434,0,False,Salmon,30,50,0.85022,0.94193,True
True,0.96951,True,5477.00000,1,0.86494,-58.43077,0,False,Salmon,30,50,0.83768,0.90348,True
True,0.96927,True,4361.00000,2,0.82225,-60.42180,0,False,Salmon,30,50,0.82298,0.88178,True
True,0.96077,True,2498.00000,3,0.81014,-61.79544,0,False,Salmon,30,50,0.80544,0.87491,True
True,0.97059,True,3128.00000,4,0.73387,-66.14037,0,False,Salmon,30,50,0.76119,0.85051,True
True,0.97829,True,3408.00000,0,0.88858,-62.65287,10,False,Salmon,30,50,0.86590,0.75010,True
True,0.97492,True,5503.00000,1,0.81676,-63.30628,10,False,Salmon,30,50,0.83264,0.71096,True
True,0.97367,True,4367.00000,2,0.78184,-63.29396,10,False,Salmon,30,50,0.82368,0.68783,True
True,0.97470,True,2609.00000,3,0.73692,-63.24639,10,False,Salmon,30,50,0.78804,0.67258,True
True,0.97162,True,3171.00000,4,0.67547,-66.85693,10,False,Salmon,30,50,0.76884,0.66969,True
True,0.97108,True,3562.00000,0,0.92145,-56.65924,0,False,Salmon,30,75,0.85907,0.94151,True
True,0.96397,True,5496.00000,1,0.88056,-57.34127,0,False,Salmon,30,75,0.83679,0.91159,True
True,0.95921,True,4266.00000,2,0.84772,-58.71050,0,False,Salmon,30,75,0.82044,0.88926,True
True,0.96045,True,2554.00000,3,0.82267,-59.93207,0,False,Salmon,30,75,0.79170,0.87538,True
True,0.95373,True,3134.00000,4,0.79921,-61.82617,0,False,Salmon,30,75,0.78462,0.86716,True
True,0.97466,True,3551.00000,0,0.88519,-58.85586,10,False,Salmon,30,75,0.87243,0.74512,True
True,0.97333,True,5512.00000,1,0.84911,-58.36200,10,False,Salmon,30,75,0.85015,0.71226,True
True,0.96398,True,4387.00000,2,0.81590,-57.44246,10,False,Salmon,30,75,0.84659,0.68839,True
True,0.96796,True,2622.00000,3,0.79297,-60.93954,10,False,Salmon,30,75,0.81236,0.67328,True
True,0.96643,True,3158.00000,4,0.71961,-60.11765,10,False,Salmon,30,75,0.78246,0.65402,True
True,0.96347,True,3340.00000,0,0.93018,-50.96254,0,False,Salmon,30,100,0.87036,0.94858,True
True,0.95074,True,5420.00000,1,0.89147,-51.88261,0,False,Salmon,30,100,0.84539,0.91836,True
True,0.94564,True,4286.00000,2,0.86673,-52.91265,0,False,Salmon,30,100,0.82175,0.89610,True
True,0.94616,True,2526.00000,3,0.87002,-51.99907,0,False,Salmon,30,100,0.80681,0.88645,True
True,0.94093,True,3098.00000,4,0.80807,-54.87306,0,False,Salmon,30,100,0.78212,0.87618,True
True,0.97293,True,3510.00000,0,0.89262,-55.21701,10,False,Salmon,30,100,0.87721,0.73971,True
True,0.97060,True,5476.00000,1,0.86046,-54.52306,10,False,Salmon,30,100,0.85774,0.70495,True
True,0.96301,True,4299.00000,2,0.83625,-55.47297,10,False,Salmon,30,100,0.83508,0.68529,True
True,0.95685,True,2642.00000,3,0.78053,-54.17230,10,False,Salmon,30,100,0.81340,0.66570,True
True,0.96266,True,3187.00000,4,0.76263,-56.40351,10,False,Salmon,30,100,0.79573,0.65652,True
True,0.60295,True,3385.00000,0,0.93316,-10.08290,0,False,RSEM,30,50,0.90724,0.96202,True
True,0.63849,True,5477.00000,1,0.91889,-10.80538,0,False,RSEM,30,50,0.88716,0.94324,True
True,0.69801,True,4361.00000,2,0.89346,-13.33509,0,False,RSEM,30,50,0.86219,0.92986,True
True,0.72578,True,2498.00000,3,0.87813,-15.91046,0,False,RSEM,30,50,0.84588,0.92366,True
True,0.80179,True,3128.00000,4,0.83329,-24.63499,0,False,RSEM,30,50,0.79731,0.90448,True
True,0.94718,True,3408.00000,0,0.91973,-23.16680,10,False,RSEM,30,50,0.89642,0.75825,True
True,0.94439,True,5503.00000,1,0.86722,-25.00110,10,False,RSEM,30,50,0.85971,0.73840,True
True,0.93726,True,4367.00000,2,0.84565,-27.04572,10,False,RSEM,30,50,0.84314,0.72319,True
True,0.94442,True,2609.00000,3,0.82091,-31.18037,10,False,RSEM,30,50,0.81449,0.71269,True
True,0.94166,True,3171.00000,4,0.77361,-37.58013,10,False,RSEM,30,50,0.79123,0.71181,True
True,0.66929,True,3562.00000,0,0.95750,-12.14413,0,False,RSEM,30,75,0.91606,0.96404,True
True,0.67649,True,5496.00000,1,0.93137,-12.30896,0,False,RSEM,30,75,0.88537,0.94854,True
True,0.71074,True,4266.00000,2,0.91330,-13.42833,0,False,RSEM,30,75,0.86099,0.93814,True
True,0.73688,True,2554.00000,3,0.90160,-15.73347,0,False,RSEM,30,75,0.83085,0.92861,True
True,0.77792,True,3134.00000,4,0.86405,-19.44813,0,False,RSEM,30,75,0.81302,0.92119,True
True,0.93636,True,3551.00000,0,0.91179,-23.39416,10,False,RSEM,30,75,0.89693,0.77294,True
True,0.92562,True,5512.00000,1,0.89263,-23.61883,10,False,RSEM,30,75,0.86792,0.75790,True
True,0.92409,True,4387.00000,2,0.86922,-24.75290,10,False,RSEM,30,75,0.85161,0.74418,True
True,0.92639,True,2622.00000,3,0.85723,-27.77017,10,False,RSEM,30,75,0.82609,0.73414,True
True,0.92907,True,3158.00000,4,0.80549,-31.58993,10,False,RSEM,30,75,0.79069,0.71910,True
True,0.84371,True,3340.00000,0,0.95950,-19.89913,0,False,RSEM,30,100,0.90299,0.96987,True
True,0.79114,True,5420.00000,1,0.94089,-19.57793,0,False,RSEM,30,100,0.87675,0.95663,True
True,0.79935,True,4286.00000,2,0.92347,-20.00142,0,False,RSEM,30,100,0.85301,0.94523,True
True,0.78860,True,2526.00000,3,0.92607,-20.26889,0,False,RSEM,30,100,0.83690,0.93977,True
True,0.82473,True,3098.00000,4,0.87321,-23.63772,0,False,RSEM,30,100,0.80052,0.92915,True
True,0.96980,True,3510.00000,0,0.91712,-34.72545,10,False,RSEM,30,100,0.88832,0.78733,True
True,0.96676,True,5476.00000,1,0.90475,-34.99487,10,False,RSEM,30,100,0.86158,0.77430,True
True,0.96139,True,4299.00000,2,0.89510,-35.61897,10,False,RSEM,30,100,0.83601,0.76365,True
True,0.95761,True,2642.00000,3,0.85894,-36.73627,10,False,RSEM,30,100,0.81453,0.74507,True
True,0.95576,True,3187.00000,4,0.83263,-40.14798,10,False,RSEM,30,100,0.79291,0.74113,True
True,0.82393,True,3385.00000,0,0.95286,-21.09323,0,False,Kallisto,30,50,0.91846,0.96525,True
True,0.78784,True,5477.00000,1,0.94162,-17.28548,0,False,Kallisto,30,50,0.90542,0.94498,True
True,0.79202,True,4361.00000,2,0.92522,-17.48232,0,False,Kallisto,30,50,0.88626,0.93210,True
True,0.79984,True,2498.00000,3,0.92371,-16.53168,0,False,Kallisto,30,50,0.87910,0.92855,True
True,0.82321,True,3128.00000,4,0.88841,-20.96379,0,False,Kallisto,30,50,0.83664,0.90634,True
True,0.88879,True,3408.00000,0,0.93033,-30.09485,10,False,Kallisto,30,50,0.90317,0.75683,True
True,0.86589,True,5503.00000,1,0.89135,-28.33550,10,False,Kallisto,30,50,0.87334,0.74093,True
True,0.86329,True,4367.00000,2,0.87909,-27.02862,10,False,Kallisto,30,50,0.86238,0.72608,True
True,0.86087,True,2609.00000,3,0.86377,-28.65611,10,False,Kallisto,30,50,0.83979,0.71691,True
True,0.87985,True,3171.00000,4,0.84350,-32.07097,10,False,Kallisto,30,50,0.81962,0.71417,True
True,0.81443,True,3562.00000,0,0.95825,-19.97805,0,False,Kallisto,30,75,0.92083,0.96462,True
True,0.78712,True,5496.00000,1,0.94703,-17.18118,0,False,Kallisto,30,75,0.89665,0.95020,True
True,0.79536,True,4266.00000,2,0.93457,-16.85517,0,False,Kallisto,30,75,0.87576,0.93999,True
True,0.79444,True,2554.00000,3,0.93042,-17.85622,0,False,Kallisto,30,75,0.85983,0.92767,True
True,0.81557,True,3134.00000,4,0.90710,-18.94995,0,False,Kallisto,30,75,0.83663,0.92002,True
True,0.88820,True,3551.00000,0,0.92019,-29.60526,10,False,Kallisto,30,75,0.90425,0.75265,True
True,0.85722,True,5512.00000,1,0.90723,-26.06354,10,False,Kallisto,30,75,0.88407,0.74246,True
True,0.85320,True,4387.00000,2,0.88870,-25.66001,10,False,Kallisto,30,75,0.86711,0.72524,True
True,0.86499,True,2622.00000,3,0.89082,-28.67371,10,False,Kallisto,30,75,0.84897,0.71983,True
True,0.87650,True,3158.00000,4,0.83806,-29.81094,10,False,Kallisto,30,75,0.81127,0.70033,True
True,0.82216,True,3340.00000,0,0.96583,-21.47675,0,False,Kallisto,30,100,0.91228,0.96877,True
True,0.77140,True,5420.00000,1,0.94775,-18.34417,0,False,Kallisto,30,100,0.88838,0.95380,True
True,0.78488,True,4286.00000,2,0.94390,-19.19739,0,False,Kallisto,30,100,0.87028,0.94073,True
True,0.77395,True,2526.00000,3,0.93964,-16.19559,0,False,Kallisto,30,100,0.85986,0.93653,True
True,0.80536,True,3098.00000,4,0.90138,-20.79310,0,False,Kallisto,30,100,0.82440,0.92299,True
True,0.90570,True,3510.00000,0,0.91596,-30.05805,10,False,Kallisto,30,100,0.90000,0.74763,True
True,0.86797,True,5476.00000,1,0.90681,-27.28173,10,False,Kallisto,30,100,0.87290,0.73254,True
True,0.86439,True,4299.00000,2,0.89312,-27.83265,10,False,Kallisto,30,100,0.85066,0.72219,True
True,0.87509,True,2642.00000,3,0.85995,-27.96947,10,False,Kallisto,30,100,0.83195,0.70416,True
True,0.88673,True,3187.00000,4,0.83979,-30.93182,10,False,Kallisto,30,100,0.80609,0.69883,True
True,0.89483,True,3385.00000,0,0.94808,-33.41708,0,False,Express,30,50,0.88006,0.95600,True
